Building_ID,Floor,Zone,Room_ID,Day_Type,Season,Indoor_Temperature_C,Outdoor_Temperature_C,Humidity_Percent,CO2_ppm,Occupancy,HVAC_Status,HVAC_Mode,HVAC_Setpoint_C,Lighting_Level_Percent,Equipment_Load_kW,Solar_Radiation_Wm2,Wind_Speed_mps,Electricity_Price_per_kWh,Renewable_Generation_kWh,Energy_Consumption_kWh,Carbon_Emission_kgCO2,Comfort_Score,Predicted_Energy_kWh,Recommended_HVAC_Setpoint_C,Expected_Energy_Saving_Percent,AI_Action,Hour,Day,Month,Year,DayOfWeek,WeekOfYear,Quarter,IsWeekend
B1,3,Zone-8,Room-139,Weekday,Winter,23.09,19.34,61.5,517,5,ON,Ventilation,24,60,5.85,0.0,2.53,0.1,0.0,40.62,33.31,93.1,41.17,25,12,Increase ventilation,5,1,12,2025,0,49,4,0
B1,1,Zone-6,Room-114,Weekday,Winter,24.07,18.54,52.5,626,14,ON,Ventilation,24,60,7.1,0.0,2.42,0.1,0.0,49.84,40.87,99.2,49.34,24,8,Increase ventilation,6,1,12,2025,0,49,4,0
B1,1,Zone-7,Room-146,Weekday,Winter,23.52,18.01,67.0,542,8,ON,Ventilation,24,60,5.99,207.1,2.16,0.1,0.52,42.4,34.77,94.2,43.45,25,12,Maintain settings,7,1,12,2025,0,49,4,0
B1,2,Zone-2,Room-135,Weekday,Winter,24.79,18.01,51.9,1254,53,ON,Ventilation,24,90,14.57,400.0,4.6,0.1,1.0,88.28,72.39,75.0,88.45,24,8,Decrease HVAC setpoint,8,1,12,2025,0,49,4,0
B1,1,Zone-2,Room-116,Weekday,Winter,24.76,18.41,47.3,990,37,ON,Ventilation,24,90,11.53,565.7,3.41,0.15,1.41,71.36,58.52,87.0,71.4,24,8,Reduce ventilation,9,1,12,2025,0,49,4,0
B1,5,Zone-8,Room-132,Weekday,Winter,24.0,18.75,52.6,963,34,ON,Ventilation,24,90,10.73,692.8,4.6,0.15,1.73,66.54,54.56,92.1,66.54,24,8,Increase HVAC setpoint,10,1,12,2025,0,49,4,0
B1,5,Zone-2,Room-150,Weekday,Winter,24.41,17.87,51.6,983,34,ON,Ventilation,24,90,10.89,772.7,1.95,0.15,1.93,67.52,55.37,89.3,67.05,24,8,Increase ventilation,11,1,12,2025,0,49,4,0
B1,3,Zone-7,Room-141,Weekday,Winter,24.91,19.92,53.7,1091,42,ON,Ventilation,24,90,12.61,800.0,2.94,0.15,2.0,76.16,62.45,81.5,77.07,24,8,Decrease HVAC setpoint,12,1,12,2025,0,49,4,0
B1,4,Zone-1,Room-123,Weekday,Winter,24.68,20.99,45.5,795,24,ON,Ventilation,24,60,8.91,772.7,3.48,0.15,1.93,56.74,46.53,95.7,55.61,24,8,Increase HVAC setpoint,13,1,12,2025,0,49,4,0
B1,1,Zone-4,Room-145,Weekday,Winter,25.22,23.76,44.0,1187,49,ON,Ventilation,24,90,14.25,692.8,1.34,0.15,1.73,84.94,69.65,75.1,83.89,24,8,Increase HVAC setpoint,14,1,12,2025,0,49,4,0
B1,1,Zone-7,Room-128,Weekday,Winter,24.08,25.83,55.5,889,30,ON,Cooling,24,90,10.01,565.7,3.6,0.15,1.41,70.91,58.15,94.5,71.36,24,8,Increase HVAC setpoint,15,1,12,2025,0,49,4,0
B1,2,Zone-3,Room-103,Weekday,Winter,23.98,28.61,56.3,1069,40,ON,Cooling,24,90,11.72,400.0,3.11,0.15,1.0,81.04,66.45,86.4,81.13,24,8,Shift non-critical loads,16,1,12,2025,0,49,4,0
B1,2,Zone-4,Room-136,Weekday,Winter,24.76,29.6,46.4,1193,49,ON,Cooling,24,90,13.33,207.1,3.37,0.15,0.52,90.52,74.23,77.6,89.46,24,8,Shift non-critical loads,17,1,12,2025,0,49,4,0
B1,2,Zone-5,Room-149,Weekday,Winter,23.96,29.34,55.3,603,11,ON,Cooling,24,60,6.84,0.0,2.97,0.18,0.0,55.51,45.52,98.7,56.15,24,8,Shift non-critical loads,18,1,12,2025,0,49,4,0
B1,3,Zone-5,Room-115,Weekday,Winter,23.77,31.0,66.8,539,8,ON,Cooling,24,60,6.27,0.0,4.38,0.18,0.0,56.69,46.49,95.5,57.74,25,12,Increase HVAC setpoint,19,1,12,2025,0,49,4,0
B1,4,Zone-2,Room-117,Weekday,Winter,24.3,30.03,49.5,559,10,ON,Cooling,24,60,6.38,0.0,2.66,0.18,0.0,56.05,45.96,98.4,57.4,24,8,Increase HVAC setpoint,20,1,12,2025,0,49,4,0
B1,2,Zone-5,Room-112,Weekday,Winter,23.26,31.18,47.1,555,9,ON,Cooling,24,60,6.67,0.0,3.42,0.18,0.0,57.95,47.52,95.7,58.66,25,12,Dim lighting,21,1,12,2025,0,49,4,0
B1,5,Zone-6,Room-111,Weekday,Winter,23.18,31.23,58.1,432,0,ON,Cooling,24,10,4.51,0.0,3.53,0.18,0.0,46.24,37.92,94.3,46.23,25,12,Dim lighting,22,1,12,2025,0,49,4,0
B1,2,Zone-5,Room-126,Weekday,Winter,23.28,29.54,59.3,443,2,ON,Cooling,24,60,4.86,0.0,3.42,0.1,0.0,46.06,37.77,94.6,46.6,25,12,Shift non-critical loads,23,1,12,2025,0,49,4,0
B1,5,Zone-2,Room-132,Weekday,Winter,23.68,27.21,47.2,565,9,ON,Cooling,24,60,6.47,0.0,3.16,0.1,0.0,52.3,42.89,97.8,52.08,25,12,Increase HVAC setpoint,0,2,12,2025,1,49,4,0
B1,1,Zone-1,Room-122,Weekday,Winter,23.59,25.35,64.7,439,1,ON,Cooling,24,60,5.38,0.0,1.95,0.1,0.0,43.73,35.86,95.0,41.94,25,12,Dim lighting,1,2,12,2025,1,49,4,0
B1,5,Zone-8,Room-104,Weekday,Winter,23.74,23.27,45.3,499,5,ON,Ventilation,24,60,5.56,0.0,0.91,0.1,0.0,43.82,35.93,97.8,42.74,25,12,Increase ventilation,2,2,12,2025,1,49,4,0
B1,4,Zone-5,Room-142,Weekday,Winter,24.16,23.03,55.4,475,5,ON,Ventilation,24,60,6.11,0.0,1.98,0.1,0.0,41.23,33.81,98.1,39.47,25,12,Increase ventilation,3,2,12,2025,1,49,4,0
B1,4,Zone-6,Room-109,Weekday,Winter,23.25,21.24,50.2,638,13,ON,Ventilation,24,60,7.69,0.0,3.51,0.1,0.0,50.52,41.43,96.2,50.33,24,8,Increase HVAC setpoint,4,2,12,2025,1,49,4,0
B1,2,Zone-6,Room-115,Weekday,Winter,23.94,18.41,52.2,435,0,OFF,Ventilation,28,10,4.66,0.0,4.81,0.1,0.0,35.21,28.87,99.3,36.32,25,8,Increase ventilation,5,2,12,2025,1,49,4,0
B1,2,Zone-6,Room-145,Weekday,Winter,23.66,16.91,65.7,458,3,ON,Ventilation,24,60,5.24,0.0,3.55,0.1,0.0,41.25,33.82,95.2,40.52,25,12,Decrease HVAC setpoint,6,2,12,2025,1,49,4,0
B1,1,Zone-6,Room-116,Weekday,Winter,23.76,16.97,43.9,406,0,OFF,Ventilation,28,10,5.03,207.1,2.76,0.1,0.52,35.54,29.14,97.6,35.48,25,8,Reduce ventilation,7,2,12,2025,1,49,4,0
B1,4,Zone-5,Room-139,Weekday,Winter,24.28,17.79,62.7,1309,55,ON,Ventilation,24,90,14.66,400.0,2.9,0.1,1.0,86.28,70.75,72.9,87.65,24,8,Maintain settings,8,2,12,2025,1,49,4,0
B1,3,Zone-2,Room-104,Weekday,Winter,24.36,16.97,47.2,1117,45,ON,Ventilation,24,90,13.36,565.7,3.87,0.15,1.41,77.96,63.93,83.3,75.98,24,8,Increase ventilation,9,2,12,2025,1,49,4,0
B1,3,Zone-8,Room-119,Weekday,Winter,24.53,18.84,67.0,820,24,ON,Ventilation,24,60,8.96,692.8,4.32,0.15,1.73,57.72,47.33,93.0,58.36,24,8,Shift non-critical loads,10,2,12,2025,1,49,4,0
B1,1,Zone-8,Room-105,Weekday,Winter,25.0,17.91,64.4,1130,43,ON,Ventilation,24,90,12.29,772.7,3.22,0.15,1.93,77.62,63.65,77.1,79.6,24,8,Shift non-critical loads,11,2,12,2025,1,49,4,0
B1,5,Zone-1,Room-134,Weekday,Winter,24.64,20.05,44.4,1154,46,ON,Ventilation,24,90,13.45,800.0,3.5,0.15,2.0,78.02,63.98,79.6,79.34,24,8,Shift non-critical loads,12,2,12,2025,1,49,4,0
B1,5,Zone-4,Room-108,Weekday,Winter,24.92,21.26,59.4,1096,43,ON,Ventilation,24,90,12.45,772.7,3.23,0.15,1.93,75.9,62.24,80.1,74.89,24,8,Increase HVAC setpoint,13,2,12,2025,1,49,4,0
B1,5,Zone-3,Room-101,Weekday,Winter,25.04,23.24,59.0,1386,60,ON,Ventilation,24,90,15.74,692.8,2.82,0.15,1.73,95.94,78.67,66.3,95.11,24,8,Shift non-critical loads,14,2,12,2025,1,49,4,0
B1,2,Zone-2,Room-114,Weekday,Winter,24.42,24.9,61.3,1208,49,ON,Ventilation,24,90,13.77,565.7,3.82,0.15,1.41,84.89,69.61,77.1,86.4,24,8,Decrease HVAC setpoint,15,2,12,2025,1,49,4,0
B1,2,Zone-5,Room-142,Weekday,Winter,24.45,27.57,55.6,1264,52,ON,Cooling,24,90,13.94,400.0,2.47,0.15,1.0,93.23,76.45,75.5,92.64,24,8,Maintain settings,16,2,12,2025,1,49,4,0
B1,3,Zone-1,Room-126,Weekday,Winter,25.01,29.71,50.8,1125,44,ON,Cooling,24,90,12.59,207.1,2.68,0.15,0.52,87.17,71.48,80.0,85.28,24,8,Dim lighting,17,2,12,2025,1,49,4,0
B1,1,Zone-6,Room-120,Weekday,Winter,23.84,29.85,45.5,411,0,ON,Cooling,24,10,5.23,0.0,4.23,0.18,0.0,46.01,37.73,98.3,45.11,25,12,Maintain settings,18,2,12,2025,1,49,4,0
B1,2,Zone-3,Room-141,Weekday,Winter,23.05,30.31,44.6,402,0,ON,Cooling,24,10,4.52,0.0,2.52,0.18,0.0,44.49,36.48,94.2,43.7,25,12,Decrease HVAC setpoint,19,2,12,2025,1,49,4,0
B1,3,Zone-8,Room-113,Weekday,Winter,23.53,32.0,52.8,548,9,ON,Cooling,24,60,6.2,0.0,0.57,0.18,0.0,57.84,47.43,97.1,58.62,25,12,Maintain settings,20,2,12,2025,1,49,4,0
B1,4,Zone-1,Room-146,Weekday,Winter,23.15,30.41,46.7,431,0,ON,Cooling,24,10,5.5,0.0,2.58,0.18,0.0,47.13,38.65,95.1,48.45,25,12,Reduce ventilation,21,2,12,2025,1,49,4,0
B1,4,Zone-3,Room-113,Weekday,Winter,23.76,30.32,48.9,649,13,ON,Cooling,24,60,6.99,0.0,1.55,0.18,0.0,57.86,47.45,98.6,57.99,24,8,Increase HVAC setpoint,22,2,12,2025,1,49,4,0
B1,4,Zone-1,Room-145,Weekday,Winter,23.3,28.06,56.1,608,11,ON,Cooling,24,60,6.61,0.0,2.45,0.1,0.0,54.41,44.62,95.3,55.21,24,8,Dim lighting,23,2,12,2025,1,49,4,0
B1,5,Zone-5,Room-108,Weekday,Winter,23.83,27.76,64.3,601,10,ON,Cooling,24,60,6.65,0.0,3.69,0.1,0.0,54.0,44.28,96.3,54.25,24,8,Shift non-critical loads,0,3,12,2025,2,49,4,0
B1,3,Zone-6,Room-127,Weekday,Winter,23.12,25.41,60.5,402,0,OFF,Cooling,28,10,5.27,0.0,3.16,0.1,0.0,38.8,31.82,93.5,40.61,25,8,Increase ventilation,1,3,12,2025,2,49,4,0
B1,2,Zone-1,Room-105,Weekday,Winter,23.24,24.0,46.3,593,11,ON,Ventilation,24,60,6.54,0.0,5.0,0.1,0.0,48.73,39.96,95.5,49.43,24,8,Dim lighting,2,3,12,2025,2,49,4,0
B1,5,Zone-6,Room-146,Weekday,Winter,23.38,23.3,65.0,443,0,OFF,Ventilation,28,10,4.74,0.0,3.85,0.1,0.0,35.77,29.33,93.9,36.29,25,8,Increase HVAC setpoint,3,3,12,2025,2,49,4,0
B1,5,Zone-7,Room-146,Weekday,Winter,23.15,20.1,49.0,398,0,OFF,Ventilation,28,10,4.87,0.0,2.28,0.1,0.0,35.5,29.11,95.6,36.91,25,8,Increase HVAC setpoint,4,3,12,2025,2,49,4,0
B1,5,Zone-1,Room-132,Weekday,Winter,23.96,18.98,56.2,681,15,ON,Ventilation,24,60,8.16,0.0,1.17,0.1,0.0,51.35,42.11,98.6,51.09,24,8,Increase ventilation,5,3,12,2025,2,49,4,0
B1,5,Zone-2,Room-104,Weekday,Winter,24.39,16.74,50.0,713,18,ON,Ventilation,24,60,8.15,0.0,2.43,0.1,0.0,54.23,44.47,98.1,56.22,24,8,Decrease HVAC setpoint,6,3,12,2025,2,49,4,0
B1,1,Zone-4,Room-108,Weekday,Winter,24.14,16.33,47.6,569,8,ON,Ventilation,24,60,5.97,207.1,2.22,0.1,0.52,42.11,34.53,98.8,43.71,25,12,Increase ventilation,7,3,12,2025,2,49,4,0
B1,4,Zone-4,Room-132,Weekday,Winter,24.49,16.96,53.8,1148,44,ON,Ventilation,24,90,12.77,400.0,3.38,0.1,1.0,77.48,63.53,81.0,75.51,24,8,Reduce ventilation,8,3,12,2025,2,49,4,0
B1,1,Zone-8,Room-104,Weekday,Winter,23.98,17.44,51.1,1095,43,ON,Ventilation,24,90,12.65,565.7,4.03,0.15,1.41,76.41,62.66,86.3,75.9,24,8,Dim lighting,9,3,12,2025,2,49,4,0
B1,1,Zone-6,Room-101,Weekday,Winter,24.97,17.63,49.1,1172,47,ON,Ventilation,24,90,13.05,692.8,1.51,0.15,1.73,78.78,64.6,78.1,78.93,24,8,Increase HVAC setpoint,10,3,12,2025,2,49,4,0
B1,1,Zone-5,Room-111,Weekday,Winter,24.23,19.51,57.9,1124,44,ON,Ventilation,24,90,13.01,772.7,2.04,0.15,1.93,77.1,63.22,82.5,75.78,24,8,Increase HVAC setpoint,11,3,12,2025,2,49,4,0
B1,5,Zone-6,Room-122,Weekday,Winter,24.31,20.79,54.7,1076,40,ON,Ventilation,24,90,11.78,800.0,3.15,0.15,2.0,74.55,61.13,84.9,73.92,24,8,Shift non-critical loads,12,3,12,2025,2,49,4,0
B1,3,Zone-3,Room-113,Weekday,Winter,24.2,22.05,45.3,1043,40,ON,Ventilation,24,90,12.27,772.7,2.23,0.15,1.93,74.81,61.34,87.0,74.46,24,8,Increase HVAC setpoint,13,3,12,2025,2,49,4,0
B1,4,Zone-1,Room-118,Weekday,Winter,24.55,25.12,63.0,1010,38,ON,Cooling,24,90,12.16,692.8,1.61,0.15,1.73,76.94,63.09,85.1,77.23,24,8,Increase HVAC setpoint,14,3,12,2025,2,49,4,0
B1,4,Zone-1,Room-145,Weekday,Winter,24.53,26.66,60.8,875,30,ON,Cooling,24,90,10.01,565.7,2.94,0.15,1.41,69.27,56.8,91.8,68.92,24,8,Increase HVAC setpoint,15,3,12,2025,2,49,4,0
B1,2,Zone-6,Room-123,Weekday,Winter,23.88,27.37,45.4,911,31,ON,Cooling,24,90,10.87,400.0,2.63,0.15,1.0,72.65,59.57,93.4,71.27,24,8,Shift non-critical loads,16,3,12,2025,2,49,4,0
B1,5,Zone-3,Room-116,Weekday,Winter,25.09,29.11,51.6,1283,53,ON,Cooling,24,90,14.96,207.1,3.74,0.15,0.52,97.98,80.34,72.3,98.32,24,8,Decrease HVAC setpoint,17,3,12,2025,2,49,4,0
B1,2,Zone-5,Room-149,Weekday,Winter,23.75,30.9,58.4,663,16,ON,Cooling,24,60,7.71,0.0,2.56,0.18,0.0,62.01,50.85,97.1,60.78,24,8,Reduce ventilation,18,3,12,2025,2,49,4,0
B1,3,Zone-3,Room-131,Weekday,Winter,23.77,31.94,49.8,787,23,ON,Cooling,24,60,9.59,0.0,2.45,0.18,0.0,71.69,58.79,98.8,72.47,24,8,Reduce ventilation,19,3,12,2025,2,49,4,0
B1,3,Zone-6,Room-126,Weekday,Winter,23.87,31.79,52.0,519,7,ON,Cooling,24,60,6.56,0.0,2.99,0.18,0.0,57.56,47.2,98.9,57.59,25,12,Dim lighting,20,3,12,2025,2,49,4,0
B1,1,Zone-8,Room-144,Weekday,Winter,23.57,31.16,55.0,614,11,ON,Cooling,24,60,6.8,0.0,2.2,0.18,0.0,59.31,48.63,96.8,60.74,24,8,Dim lighting,21,3,12,2025,2,49,4,0
B1,3,Zone-4,Room-140,Weekday,Winter,24.02,30.45,54.5,451,3,ON,Cooling,24,60,5.51,0.0,3.63,0.18,0.0,49.66,40.72,99.0,50.73,25,12,Maintain settings,22,3,12,2025,2,49,4,0
B1,3,Zone-8,Room-104,Weekday,Winter,23.67,29.3,60.4,445,1,ON,Cooling,24,60,5.55,0.0,4.12,0.1,0.0,48.26,39.57,96.3,50.11,25,12,Increase ventilation,23,3,12,2025,2,49,4,0
B1,2,Zone-7,Room-104,Weekday,Winter,23.1,28.7,51.8,421,0,OFF,Cooling,28,10,5.38,0.0,4.28,0.1,0.0,42.46,34.82,95.1,42.75,25,8,Dim lighting,0,4,12,2025,3,49,4,0
B1,2,Zone-4,Room-139,Weekday,Winter,23.75,26.49,60.2,546,9,ON,Cooling,24,60,6.3,0.0,3.76,0.1,0.0,51.17,41.96,96.7,50.15,25,12,Increase ventilation,1,4,12,2025,3,49,4,0
B1,2,Zone-7,Room-144,Weekday,Winter,23.39,25.07,65.5,658,14,ON,Cooling,24,60,7.71,0.0,3.76,0.1,0.0,54.02,44.3,93.8,53.37,24,8,Dim lighting,2,4,12,2025,3,49,4,0
B1,3,Zone-5,Room-104,Weekday,Winter,23.6,21.72,53.6,413,1,ON,Ventilation,24,60,5.15,0.0,2.9,0.1,0.0,36.89,30.25,97.3,37.84,25,12,Reduce ventilation,3,4,12,2025,3,49,4,0
B1,4,Zone-5,Room-150,Weekday,Winter,23.98,20.76,61.0,507,4,ON,Ventilation,24,60,5.78,0.0,2.44,0.1,0.0,42.04,34.47,97.7,40.49,25,12,Shift non-critical loads,4,4,12,2025,3,49,4,0
B1,3,Zone-2,Room-141,Weekday,Winter,23.11,20.07,44.6,450,1,ON,Ventilation,24,60,5.57,0.0,2.79,0.1,0.0,37.67,30.89,94.5,37.06,25,12,Maintain settings,5,4,12,2025,3,49,4,0
B1,4,Zone-7,Room-135,Weekday,Winter,23.92,17.84,61.4,551,7,ON,Ventilation,24,60,6.24,0.0,3.34,0.1,0.0,42.45,34.81,97.3,42.58,25,12,Shift non-critical loads,6,4,12,2025,3,49,4,0
B1,5,Zone-1,Room-120,Weekday,Winter,24.03,17.64,63.4,405,0,OFF,Ventilation,28,10,4.68,207.1,1.77,0.1,0.52,34.37,28.18,97.2,33.44,25,8,Reduce ventilation,7,4,12,2025,3,49,4,0
B1,1,Zone-8,Room-107,Weekday,Winter,24.59,16.32,66.6,1134,45,ON,Ventilation,24,90,13.32,400.0,3.73,0.1,1.0,79.98,65.58,78.6,80.21,24,8,Increase ventilation,8,4,12,2025,3,49,4,0
B1,5,Zone-5,Room-106,Weekday,Winter,24.34,16.12,46.4,1303,56,ON,Ventilation,24,90,14.84,565.7,1.76,0.15,1.41,87.71,71.92,74.7,88.14,24,8,Dim lighting,9,4,12,2025,3,49,4,0
B1,1,Zone-6,Room-144,Weekday,Winter,24.33,18.85,55.5,1094,41,ON,Ventilation,24,90,12.22,692.8,2.23,0.15,1.73,74.77,61.31,83.9,73.21,24,8,Dim lighting,10,4,12,2025,3,49,4,0
B1,4,Zone-8,Room-121,Weekday,Winter,25.28,19.91,66.2,1235,52,ON,Ventilation,24,90,14.11,772.7,2.43,0.15,1.93,84.96,69.67,70.6,83.21,24,8,Dim lighting,11,4,12,2025,3,49,4,0
B1,3,Zone-3,Room-122,Weekday,Winter,24.88,19.37,66.9,1126,44,ON,Ventilation,24,90,12.57,800.0,3.56,0.15,2.0,77.53,63.57,77.4,77.27,24,8,Increase HVAC setpoint,12,4,12,2025,3,49,4,0
B1,2,Zone-2,Room-127,Weekday,Winter,24.45,22.25,64.9,982,36,ON,Ventilation,24,90,11.72,772.7,2.52,0.15,1.93,69.56,57.04,86.5,69.34,24,8,Increase ventilation,13,4,12,2025,3,49,4,0
B1,3,Zone-5,Room-120,Weekday,Winter,25.5,24.18,44.4,1382,61,ON,Ventilation,24,90,15.84,692.8,0.5,0.15,1.73,97.44,79.9,64.9,97.53,24,8,Increase ventilation,14,4,12,2025,3,49,4,0
B1,1,Zone-6,Room-140,Weekday,Winter,24.57,24.66,48.4,1099,41,ON,Ventilation,24,90,12.5,565.7,3.69,0.15,1.41,80.25,65.8,83.2,81.52,24,8,Maintain settings,15,4,12,2025,3,49,4,0
B1,4,Zone-7,Room-122,Weekday,Winter,25.05,28.6,56.5,1043,39,ON,Cooling,24,90,11.65,400.0,3.66,0.15,1.0,82.57,67.71,82.4,81.73,24,8,Increase ventilation,16,4,12,2025,3,49,4,0
B1,3,Zone-4,Room-122,Weekday,Winter,25.39,30.1,49.2,1390,60,ON,Cooling,24,90,15.33,207.1,2.3,0.15,0.52,102.05,83.68,66.1,102.71,24,8,Increase HVAC setpoint,17,4,12,2025,3,49,4,0
B1,3,Zone-3,Room-149,Weekday,Winter,23.56,29.57,65.6,513,7,ON,Cooling,24,60,5.91,0.0,3.31,0.18,0.0,53.01,43.47,94.7,52.66,25,12,Shift non-critical loads,18,4,12,2025,3,49,4,0
B1,5,Zone-5,Room-135,Weekday,Winter,23.67,30.5,45.4,754,20,ON,Cooling,24,60,8.1,0.0,3.72,0.18,0.0,66.63,54.64,97.4,67.9,24,8,Shift non-critical loads,19,4,12,2025,3,49,4,0
B1,1,Zone-2,Room-109,Weekday,Winter,23.78,31.91,56.4,622,14,ON,Cooling,24,60,7.5,0.0,3.37,0.18,0.0,64.59,52.96,97.6,63.41,24,8,Shift non-critical loads,20,4,12,2025,3,49,4,0
B1,1,Zone-8,Room-127,Weekday,Winter,22.96,31.55,47.5,444,0,ON,Cooling,24,10,5.36,0.0,2.83,0.18,0.0,47.81,39.2,94.3,49.19,25,12,Shift non-critical loads,21,4,12,2025,3,49,4,0
B1,5,Zone-6,Room-120,Weekday,Winter,23.42,30.62,63.9,508,7,ON,Cooling,24,60,6.42,0.0,2.5,0.18,0.0,52.88,43.36,94.3,52.47,25,12,Dim lighting,22,4,12,2025,3,49,4,0
B1,2,Zone-4,Room-142,Weekday,Winter,23.9,28.39,57.4,441,0,OFF,Cooling,28,10,4.5,0.0,3.47,0.1,0.0,44.8,36.74,98.0,44.56,25,8,Increase ventilation,23,4,12,2025,3,49,4,0
B1,2,Zone-7,Room-148,Weekday,Winter,23.96,28.47,52.9,538,7,ON,Cooling,24,60,6.35,0.0,2.96,0.1,0.0,51.09,41.89,99.2,52.91,25,12,Shift non-critical loads,0,5,12,2025,4,49,4,0
B1,5,Zone-8,Room-123,Weekday,Winter,24.23,25.28,55.1,541,7,ON,Cooling,24,60,6.26,0.0,3.02,0.1,0.0,48.55,39.81,97.8,47.1,25,12,Increase HVAC setpoint,1,5,12,2025,4,49,4,0
B1,4,Zone-4,Room-109,Weekday,Winter,23.95,23.4,46.0,503,4,ON,Ventilation,24,60,5.53,0.0,2.52,0.1,0.0,40.15,32.92,99.0,39.56,25,12,Decrease HVAC setpoint,2,5,12,2025,4,49,4,0
B1,1,Zone-5,Room-134,Weekday,Winter,23.6,22.8,45.0,463,4,ON,Ventilation,24,60,5.5,0.0,3.65,0.1,0.0,39.86,32.69,97.0,41.03,25,12,Increase ventilation,3,5,12,2025,4,49,4,0
B1,5,Zone-4,Room-147,Weekday,Winter,24.18,21.46,57.9,613,13,ON,Ventilation,24,60,7.08,0.0,3.97,0.1,0.0,47.95,39.32,97.5,49.92,24,8,Maintain settings,4,5,12,2025,4,49,4,0
B1,3,Zone-1,Room-106,Weekday,Winter,24.22,19.97,65.7,544,9,ON,Ventilation,24,60,7.06,0.0,2.76,0.1,0.0,44.08,36.15,95.8,45.96,25,12,Maintain settings,5,5,12,2025,4,49,4,0
B1,2,Zone-4,Room-150,Weekday,Winter,23.96,18.4,46.9,495,6,ON,Ventilation,24,60,6.49,0.0,2.86,0.1,0.0,42.59,34.92,99.2,43.22,25,12,Reduce ventilation,6,5,12,2025,4,49,4,0
B1,4,Zone-2,Room-148,Weekday,Winter,23.3,16.58,56.8,565,8,ON,Ventilation,24,60,6.73,207.1,4.88,0.1,0.52,44.5,36.49,95.2,43.17,25,12,Increase ventilation,7,5,12,2025,4,49,4,0
B1,3,Zone-7,Room-126,Weekday,Winter,23.95,16.65,62.3,1040,39,ON,Ventilation,24,90,11.94,400.0,3.27,0.1,1.0,71.49,58.62,86.4,72.77,24,8,Decrease HVAC setpoint,8,5,12,2025,4,49,4,0
B1,1,Zone-4,Room-110,Weekday,Winter,24.64,18.2,63.4,1307,57,ON,Ventilation,24,90,14.85,565.7,3.08,0.15,1.41,90.13,73.91,71.1,90.25,24,8,Reduce ventilation,9,5,12,2025,4,49,4,0
B1,1,Zone-5,Room-110,Weekday,Winter,24.86,18.05,63.6,1096,42,ON,Ventilation,24,90,12.92,692.8,4.75,0.15,1.73,76.48,62.71,79.5,74.92,24,8,Reduce ventilation,10,5,12,2025,4,49,4,0
B1,5,Zone-6,Room-136,Weekday,Winter,24.55,18.58,59.9,1152,47,ON,Ventilation,24,90,13.46,772.7,3.69,0.15,1.93,80.65,66.13,79.3,82.02,24,8,Decrease HVAC setpoint,11,5,12,2025,4,49,4,0
B1,2,Zone-7,Room-117,Weekday,Winter,24.63,20.82,48.2,875,28,ON,Ventilation,24,90,9.94,800.0,1.47,0.15,2.0,61.18,50.17,93.1,59.58,24,8,Shift non-critical loads,12,5,12,2025,4,49,4,0
B1,4,Zone-6,Room-140,Weekday,Winter,24.97,22.92,56.6,1040,39,ON,Ventilation,24,90,11.94,772.7,3.45,0.15,1.93,72.97,59.84,82.9,71.96,24,8,Increase ventilation,13,5,12,2025,4,49,4,0
B1,2,Zone-8,Room-133,Weekday,Winter,24.88,25.14,65.4,944,34,ON,Cooling,24,90,11.09,692.8,2.8,0.15,1.73,70.99,58.21,86.0,72.35,24,8,Increase ventilation,14,5,12,2025,4,49,4,0
B1,4,Zone-6,Room-134,Weekday,Winter,24.02,26.22,59.2,998,36,ON,Cooling,24,90,11.63,565.7,2.4,0.15,1.41,75.75,62.11,89.1,74.58,24,8,Shift non-critical loads,15,5,12,2025,4,49,4,0
B1,2,Zone-7,Room-146,Weekday,Winter,24.92,26.44,60.4,1016,38,ON,Cooling,24,90,12.33,400.0,2.15,0.15,1.0,77.15,63.26,83.5,79.08,24,8,Dim lighting,16,5,12,2025,4,49,4,0
B1,5,Zone-3,Room-107,Weekday,Winter,24.64,27.81,63.5,1224,49,ON,Cooling,24,90,14.21,207.1,2.62,0.15,0.52,92.15,75.56,74.8,90.9,24,8,Reduce ventilation,17,5,12,2025,4,49,4,0
B1,5,Zone-4,Room-119,Weekday,Winter,23.65,29.71,65.2,398,0,ON,Cooling,24,10,5.44,0.0,3.26,0.18,0.0,46.31,37.97,95.2,47.7,25,12,Increase HVAC setpoint,18,5,12,2025,4,49,4,0
B1,1,Zone-8,Room-145,Weekday,Winter,23.02,30.29,51.8,434,0,ON,Cooling,24,10,5.3,0.0,4.87,0.18,0.0,45.69,37.47,94.8,46.73,25,12,Increase ventilation,19,5,12,2025,4,49,4,0
B1,1,Zone-2,Room-145,Weekday,Winter,23.33,30.81,45.3,658,16,ON,Cooling,24,60,7.83,0.0,3.75,0.18,0.0,64.82,53.15,95.7,65.75,24,8,Shift non-critical loads,20,5,12,2025,4,49,4,0
B1,4,Zone-5,Room-111,Weekday,Winter,23.37,29.57,62.5,640,15,ON,Cooling,24,60,7.57,0.0,2.79,0.18,0.0,61.3,50.27,94.3,59.93,24,8,Maintain settings,21,5,12,2025,4,49,4,0
